V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
1.2217859761952616,-1.0912363642247125,-0.5179610777979747,0.31763456729162853,0.5783060711021585,1.3774797521446722,-0.6385580354202832,-0.649196084002959,0.29523189825104157,1.640138163053461,0.07735073351329921,-0.4324853516584401,-0.6346894713373147,-0.3040554763340048,0.6625439132279656,-0.9553313991630997,-0.2555644490806866,-0.027324640421332782,0.6224180485429092,0.034391154219575205,0.8473139050391805,0.2035565908441343,0.8676338517448514,0.8473490349449095,1.0800102125499005,0.6180116470959163,0.98849695787667,-1.2604179410035206,82.460832593079,0
-1.8896699895358176,-0.30530280167897145,-0.2553864410736734,-1.2544227634918756,0.918109862982993,0.5042182826231951,-0.1321698645167642,-0.9612191431927042,-0.45385616166095893,-1.5985285373940064,0.6297856910013888,-0.7443363756141997,-1.34239269748993,-1.0711790037631481,-1.249745867078283,-1.376196889484286,0.06845611102931093,-1.0262921522567154,-0.38716053917441146,0.9568996626715914,-1.382100571827322,0.47357375681391983,-0.6947627670226864,2.4719449952397716,-1.8216785543656642,1.3677188051334122,-0.02110198753720967,-0.42691291694050987,47.510335766084694,0
-0.6724710381776042,-0.49640151318640224,-0.18312426898699072,1.910333419646295,0.26470488079652527,-1.2278377436594399,0.11216172948321805,-0.8736704876438444,0.48090330728395825,2.2260771883225314,-1.4942990289414237,0.04843033038738668,0.006798766592824539,-0.34239621514674845,1.6277438120883814,1.9062676479030083,-0.05333012438295159,0.21200516708696823,-0.12645951114904322,-0.4046339669691562,0.10613886779101643,-0.28334374761788084,0.23296494989760008,0.11592975311854181,-0.4865820479969901,0.6179539648039655,0.0844762454870046,2.8219285435994825,55.70544910091687,0
-0.8104715445804459,0.1529959075246891,0.07871939578468835,-0.7502254624231625,0.35192985967212437,-0.06979980405327668,0.5203248097055672,-0.31071056096245425,0.6695086575082094,-1.3159913774764282,0.3742046024383011,0.3683937600000077,-1.2950563280324583,0.46010864127330575,0.6129360899842695,1.078089191419027,0.3014694525719005,0.9126402724050358,-0.3172491989059936,0.3444834385883229,-0.4517191644722868,1.2431481808416287,0.7205065537402808,0.9013305802197125,0.9569253012063446,1.0788950362060674,-1.6173262643280106,0.16930207540587952,77.05284608501312,0
0.16284912162214943,-0.8538521874263373,-0.3954488680334527,1.781035493043953,-1.0308233696385702,-0.25777962132468085,1.4054368533203954,-0.5023836852283611,-0.9113515391894299,1.087997349231059,-0.7955851415119054,-2.020915515742252,1.752786060758267,-1.8991427977655875,0.9261504738266619,-0.27569734736444196,1.2989384781767361,2.7500851342963766,1.2957898615834933,2.927689127442267,0.5218895760580197,-0.3606060538251639,-0.9419835763556883,-0.7711444213481331,0.43107428281798654,2.276877639030474,0.36069803536870515,1.0098638355830765,14.782684470285234,0
-0.5382884394371326,0.8871446745865819,0.8418263625659337,-0.16247935262359264,0.906362927608789,1.5575565767825519,1.8889321377182235,1.0257989063900337,-0.561896996420233,-0.8494137313391329,0.1757241274618091,0.12330117319693705,0.07766970712782369,1.2102263879774164,-1.226575878854546,2.6444437152699165,-1.337098954340057,-0.2795295970851584,1.0387780124454171,1.071032827232561,-1.304540802735948,0.6784831724284518,-0.7800418034934498,0.03426935473851163,0.7548574576151865,-1.9508214582509142,-0.5504077556353112,0.910923734242061,11.712604320919258,0
1.5658365747798433,-1.1955192994631358,2.0336356116062166,-0.025554368506508125,0.969447264669892,0.8352859790071507,0.2032780774222304,-0.5702443697694123,-0.10687002793708526,-0.8320551057030959,0.02577172201989987,-2.237858195712918,-1.619760656711731,0.05226744903329611,0.7805298455860342,0.6513128678931622,0.9810756746942833,-0.7002030763954386,0.28184597088855323,0.1555929842621746,0.044990162314356374,-0.8090812829597255,0.14641469652345948,-0.6865747566236006,0.4114166634946897,0.6030163134699069,-0.17744772925519847,0.4392709761809556,92.2907145599788,0
-1.0472216121318891,1.7297332662362557,0.08110380441197494,-0.16952799180560338,0.08750608829860852,0.04838847503657184,-1.692389562018177,1.0622847782378049,-0.535225806037763,0.2738353603835115,-0.9294173291599818,0.6483786767571116,-1.2842755798547003,-0.6263278512155439,-1.0961835692944124,0.449045179350077,1.4080361256756115,1.0244273324849038,0.5190987525101096,-0.39806229682961863,-1.9311405224039153,-1.2873396220540327,1.141720144091881,-0.5293265323367807,0.03328414930728784,-0.015551244791639508,-0.5591875979741828,1.0659922680908698,11.385980733272994,0
-0.9950676432873695,-0.10473053865963815,-0.11518638195316808,-0.388819236007669,1.0959307332666017,-0.7492179517619703,-0.9911654379430527,2.219544087157645,0.37038878723363977,-1.069928662820744,0.3370786544658196,-0.9887305902741774,-0.4750782308212693,-0.30419839792714065,1.074514112300298,0.6919737407204979,-0.47411044081592535,0.4935043131338968,1.3909105595077151,-0.3573348539430361,0.26917450614776406,0.492763678731864,-0.37508935202584315,-0.976381829710776,0.8606821441290576,-0.21085772187175675,-0.37904420407503153,-0.8948833735854533,117.49730241651741,0
-0.2058640768213239,-1.1275859125778387,0.5621559294482099,0.48784603443107805,-1.279975275059093,0.46678438306502623,-0.5757760048655904,-0.8070490239380217,-0.5123442202612046,-0.7374957786521056,-1.858399381542628,-0.8108767254047752,2.005314863991854,0.7094789752792553,0.17946500094813903,-0.7367181410226188,-0.3246852412053918,-0.7338959717605793,-1.3046378414946356,0.5063625295136965,-1.4247102629816149,-0.27408166424623637,0.7089891592466142,0.933004259194234,2.2080460740702637,-0.004205211918426086,1.7640007414516248,-1.4643003343531373,67.51534169723054,0
-0.8347531099131414,1.0945818603744057,-1.4825653733708006,1.3006672945922921,0.9938918704027343,0.3028917704429517,-0.2608492640046998,1.627476049856364,0.47272838733158384,-1.9102714083545187,-1.9615010838728208,-0.9668821715253904,0.14464238287649667,0.8142940538210087,0.9771106707965095,1.98918109890469,1.5086379495012878,1.1538050105032749,0.382541264179296,-0.48523579832884667,-0.6098093543479669,-1.0921903827582602,-1.1636811659018376,0.16181187929709911,0.6703956940896239,1.857081827364126,-1.1491251785116001,-0.26655559653563426,31.143194368900453,0
0.5534275534597,-0.31667224900904983,-1.7652382590651254,0.1600474131965441,-2.368793673958732,-0.7112944146322542,0.17423945902143662,0.9991166706366579,-0.8107111672837207,-0.32883561368702424,1.5426458367839495,0.8644055021252952,-1.3422912150949595,1.5716423021210957,-0.8589540865216541,0.03813305183462017,-0.17214297644879092,0.42132638829351177,1.4707177332917634,-1.291496932733944,-2.6952686575048137,-0.28590598404612405,1.0698626183372284,-1.1770993160882914,-0.8279394302110126,0.06625655156930835,-1.2317473060814708,-0.7310386273957179,84.69887759568314,0
-1.5926359792821736,-1.3379837600421385,0.05933367688174254,-0.2068883016301232,-0.04525003106516204,-0.4623130446519544,-0.34090736911546465,0.3576184917956627,0.13605126783235322,0.5554889040769507,0.4053203261851432,0.5222946303037305,0.42887623865458335,2.6024125092263546,-0.7114733218528598,-1.2271018116236443,-0.9720471901942058,-0.5923701291121978,-0.15233206034467842,-0.7295252225012822,-1.3138090255288526,-0.3801627943134496,0.41935266409950567,-0.09116047271589356,-0.38535719229189347,1.2891973689907164,0.08055507883081768,0.7108356247702017,166.81442197911673,0
0.9143744497150836,-1.0796407048430217,-0.5385865903762865,-0.9051936156438396,-0.05850042095471173,0.4579707726699234,-1.2622079162435564,1.1569636197111486,-0.8713342036746969,-0.40489563697955955,0.3841843911960235,0.9673025530276796,-0.8468089473778481,-1.6749786591531681,-1.9845939152479481,-1.7706022888428696,1.1159474909868858,0.6274527061159796,-2.1917903606246254,0.6810474027872456,-0.31370045507889555,-1.027601851594118,1.839647602900009,0.3345471004550257,-0.5088892239727806,0.8910868472365657,-0.5358800023618606,0.135600127580936,125.93824049439026,0
-1.5241425229495096,-0.32605779877166186,-0.0839151187899165,-0.2514084952803402,0.10651510077289324,1.4908573225930921,0.18727742596754263,0.6533779473300272,1.0903607796271284,0.39467199718974816,0.06636303523124838,0.9775780618008927,0.17463021694564876,1.038804468771074,0.5411252480619526,0.2101393620788526,-1.2015197511116715,0.3131525869051878,0.943934987103389,0.9243874055287842,1.715760531067309,0.30740652739800894,-0.1100921080291553,0.8782205296756813,-2.820016267409308,1.3060180810543,1.2600718489926117,-1.4432937211932437,7.260972663821054,0
1.507553742484522,0.6435813545963036,-2.530400346930964,-1.852147247798226,0.6583439655591412,-1.849359131773842,0.03868415551994676,1.5061596866705325,0.9212858104312386,1.4873015857369907,-0.05743024645772176,0.6846641066421257,-1.037269072433113,0.6213302675934942,-0.49121059553372676,1.1514765301532044,0.5899965508534238,-0.1221314971862837,0.5715319316237355,-0.22832354929387041,0.4204458609263862,-0.14073493802113685,-1.0769121834015172,-1.4186466941887392,-0.4613013293345026,0.39441325888979534,0.021712166904926486,-1.7088701331577132,44.77046306326425,0
-1.0801882235759452,-0.5138670396832976,-0.5287793355061775,-0.6282005822788349,0.2181385218194761,-0.14770293463652226,-0.3630363225553066,-0.8473601110063071,0.8886698717459793,0.5222302582833975,0.6131583891031684,-0.6291135496205523,-0.8367641713871254,-1.2556628278098072,2.963325824707379,1.4085574108905217,1.086296299976769,-0.8783593591610288,1.5287543604850256,1.6956262482153357,0.6700189104916373,1.0938388051682308,0.7222136492742477,-0.34811981552488214,-1.0050769645809818,0.6326572878702698,0.12744545465309884,-0.8927925908893939,64.74392970602301,0
