V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
0.4252670709497815,0.8055695209048109,1.2959698507369812,0.34037428800761005,1.605597619342403,0.5554707169456634,-1.9978432406988087,0.39895514062247145,0.6090598156031322,0.516631162469265,-0.8117329712787992,0.9917788348808203,-0.551474725949819,-1.0009354436486406,-0.9976982185582713,-0.4176991066451649,0.3163672151559155,0.4269629586631294,-1.310609090379138,1.258170860866092,-1.6748736332794583,0.9904355870357661,-0.8851737832787994,-1.2464478658156555,0.1646044693351611,-0.31763290043156556,-0.8542820873596196,-0.08408368476796503,54.31483748105115,0
-0.19237989498730163,0.15565144990248392,-1.5427827561786118,0.26942250305827153,-0.2920080525036315,-1.554582496927655,-0.5261490544154894,-0.6082974991445778,0.5386517271371883,0.29741608360772753,-0.34442968801454854,0.05024741261473602,1.0139901412114285,0.22900555076082166,-0.17438119934696394,0.43745687489607743,0.7193144931127837,-0.3396778563416258,-1.9478169337109064,-0.3204362533434573,0.1126422185746027,-0.5779275177560494,-0.08251567340446692,1.2722652952527096,-0.17734403399596632,-1.008559740957855,0.3911203603291986,-0.8404784977962304,146.33976229546704,0
0.2022953553096579,-0.23001812453481618,1.4145745195735786,0.6788929245874417,-1.0284330665482846,-1.0968402807853856,-1.317282160072222,1.5444765021824156,0.7447479626962322,0.03256805485072458,0.02173507686913552,-0.8987056549404926,0.9206084557947778,-0.032837412637295886,-0.19334734665709527,0.2094342977042001,-1.7167323554836125,0.35361258933449013,-0.9574907292304208,1.8505423213995498,0.6857441682003395,0.08992926624555836,0.19496276892029918,-0.6460871929861386,0.8099960751412101,0.503261670491822,-0.5714372630455609,-0.9332611976300643,67.33227884634235,0
0.07914650732567989,0.5546192983615731,1.07153486843231,-1.3730990427680339,-0.4917615573965466,0.000675701915465141,-0.2944833241843944,-0.39716695490582365,-1.004468620452133,-0.009993728565596592,1.3026583899823116,-0.990480045258803,1.0798228730567418,-0.16724590557870073,-1.6965267170300478,-0.6273430783645071,1.5513509030138808,1.0933409114300858,-0.14898216448138807,-0.39426564721281643,1.2576067500901942,0.013463611086768742,0.40362381177130857,1.6981343441958607,0.22188189227177219,-0.09289930909530028,-1.48497345108388,-0.26541806536989454,72.31697359005295,0
0.022273554501035978,0.34164435294188583,-0.5987136713883489,0.7834406862413621,-0.9736663748353788,0.9448545126532518,1.5061606833589203,0.8605249708039553,0.7886776669205672,0.29148235853240034,1.2758326913940266,-0.19942539623874037,-0.444094730078528,-0.3939601193671995,0.9003424537956234,0.12804055993284366,0.7160027748975928,0.7314247369054443,-0.34680871846894595,-0.16743784024496924,-0.7384274293614046,2.0970307078181576,1.1901686287793714,0.5875312947025236,0.3629216127128855,-0.12635324612250964,0.08291201597883092,1.593773912473341,142.5090512662138,0
-1.0774745041272393,-1.637128671567178,1.6919244390144677,-0.325979516483633,0.03330966167286832,0.7599754121050221,1.6911171688486437,-0.6297554636331266,-0.6748225005772995,0.19814962040189735,1.8815252623331604,-1.2697325554135852,0.05103439268529567,0.7404315246206914,-0.7017201094633626,-1.5794334113792536,1.491663038140907,0.8488540276918759,0.6380353407413076,0.251876398424244,0.9323151010349259,0.8525132890872813,0.2037833285811855,0.01382842351826228,0.25849785956132665,-0.9997070648614282,1.111020468723331,-0.5117368029426643,142.0097135847839,0
-2.0803250710689323,-1.0178400733707447,0.1585001981577236,1.507630198921186,-2.0880416462331124,0.8124034719356984,-0.2992213469433795,1.7638170867573708,2.572091040006666,-1.4922579382879488,1.6631721329225537,-0.7161749165399816,0.9120295502436322,2.039948058450503,0.407319109105008,-0.7724809414142978,0.6524077962431805,-1.7764473723353602,-0.965904762401362,0.6854513496329342,-1.669124907893564,0.9499007576897716,0.0602401004661351,-0.7967441122755318,0.9503965910724144,-0.17016740828783777,-1.375266808784608,-0.0831743931096579,106.59390007089051,0
1.2445604220857311,0.4415831469606658,-0.5930164793050526,0.32592168389733317,0.18618634704441878,0.19886218796845176,-1.244989367753418,0.019635653986649508,-0.5467432467023028,0.427043560265957,-0.06569386024511722,-0.34969841591078993,-0.6035548304323851,0.43301069492427613,1.1757183349468272,-1.8639373532622148,-1.0621901004474021,0.26693271066677116,-1.1466586501644862,0.7731718005028865,0.011780118895389234,1.134895742379844,0.04471826830427648,0.21419764756253706,-1.287087409241872,-1.1603081228389223,1.8350816654574362,0.4787049820809283,47.61382721138928,0
0.920828478434951,0.539021060334735,-0.5678749638541154,-1.0730131442730015,-1.7015066386334239,0.05979173533346332,-2.0557181742225685,-0.12780748958996538,0.7233107619784251,1.0368494991713624,0.7042331129760608,-0.5212192765045566,0.17211810319892365,0.15332459675131235,0.3835717774996245,1.1202983052787219,-2.174134766953008,1.2079220879241432,0.576844720488101,-1.1348505997715563,-0.5876705723768679,0.3485149591159916,-0.1045210283043954,-1.2042394888293062,0.8235317231246547,-1.7639831509109423,1.6365493572414953,0.9281447417057981,76.89747672481431,0
0.32991023809820036,-0.4708993462549559,1.1672361553009798,1.2779425618916627,0.5623230202956724,1.1182428237714215,0.545102646380235,0.8797008389569703,1.0413185005114693,0.11553155723174116,-0.8397651031125792,-1.755370035959214,1.8060551029228418,-1.6937385633461635,1.6296109627902384,-0.5108805264736059,-0.26926153660518476,0.698732745336062,-0.7689940915154502,1.467369155731868,-0.07245351414593876,-1.1189255448865076,-0.48122555812926987,-1.0982144606495845,-0.6258513717473331,-0.4076360102367498,0.7095792993292501,-1.2546882652214806,154.3767045375965,0
